    25 8.000E+00 1.903E-01  (  -9)   1.084E-03   5.613E-04  <  3151- 1|  13> [   0 -   0]
    26 8.000E+00 5.791E+00  (   5)   5.476E-03   2.893E-05  <  2396- 1|  10> [   0 -   0]
    26 8.000E+00 1.889E-01  (  -9)   3.399E-04   1.595E-06  <  3151- 1|  13> [   0 -   0]
    27 8.000E+00 4.573E+00  (   4)   5.364E-03   2.058E-06  <  2396- 1|  12> [   0 -   0]
    27 8.000E+00 1.878E-01  (  -9)   3.400E-04   1.681E-06  <  3151- 1|  13> [   0 -   0]
    28 8.000E+00 4.297E+00  (   4)   5.285E-03   3.605E-06  <  2396- 1|  12> [   0 -   0]
    28 9.000E+00 1.824E-01  (  -9)   9.242E-04   1.470E-04  <  3151- 1|  12> [   0 -   0]
    29 9.000E+00 4.253E+00  (   4)   5.301E-03   2.692E-06  <  2396- 1|  12> [   0 -   0]
    29 9.000E+00 1.813E-01  (  -9)   3.163E-04   1.600E-06  <  3151- 1|  12> [   0 -   0]
    30 9.000E+00 4.230E+00  (   4)   5.183E-03   7.532E-05  <  2396- 1|  12> [   0 -   0]
    30 9.000E+00 1.870E-01  (  -9)   3.193E-04   1.464E-06  <  3243- 1|  11> [   0 -   0]
    31 9.000E+00 4.251E+00  (   4)   5.132E-03   2.927E-06  <  2396- 1|  12> [   0 -   0]
    31 9.000E+00 1.817E-01  (  -9)   5.218E-04   4.085E-05  <  3243- 1|  12> [   0 -   0]
    32 1.000E+01 4.248E+00  (   4)   5.064E-03   2.440E-06  <  2396- 1|  12> [   0 -   0]
    32 1.000E+01 1.814E-01  (  -9)   2.910E-04   8.830E-07  <  2396- 1|  12> [   0 -   0]
    33 1.000E+01 4.261E+00  (   4)   5.023E-03   2.650E-06  <  2396- 1|  12> [   0 -   0]
    33 1.000E+01 1.798E-01  (  -9)   3.368E-04   4.246E-06  <  2396- 1|  13> [   0 -   0]
    34 1.000E+01 4.275E+00  (   4)   4.997E-03   2.198E-06  <  2396- 1|  11> [   0 -   0]
    34 1.000E+01 1.806E-01  (  -9)   2.890E-04   1.297E-06  <  2396- 1|  13> [   0 -   0]
    35 1.000E+01 4.297E+00  (   4)   4.958E-03   2.560E-06  <  2396- 1|  11> [   0 -   0]
    35 1.100E+01 1.788E-01  (  -9)   8.317E-04   1.450E-04  <  2396- 1|  13> [   0 -   0]
    36 1.100E+01 4.355E+00  (   4)   4.860E-03   2.212E-06  <  3563- 1|  11> [   0 -   0]
    36 1.100E+01 2.607E-01  (  -8)   4.559E-04   1.228E-06  <  2396- 1|  12> [   0 -   0]
    37 1.100E+01 4.356E+00  (   4)   4.821E-03   2.460E-06  <  3563- 1|  11> [   0 -   0]
    37 1.100E+01 2.509E-01  (  -8)   4.510E-04   1.289E-06  <  2396- 1|  12> [   0 -   0]
    38 1.100E+01 4.374E+00  (   4)   4.803E-03   3.845E-06  <  3563- 1|  11> [   0 -   0]
    38 1.100E+01 2.456E-01  (  -8)   7.265E-04   1.756E-04  <  2396- 1|  11> [   0 -   0]
    39 1.200E+01 4.515E+00  (   4)   4.766E-03   1.400E-06  <  3563- 1|  10> [   0 -   0]
    39 1.200E+01 2.832E-01  (  -7)   4.300E-04   6.260E-07  <  3278- 1|   8> [   0 -   0]
    40 1.200E+01 4.445E+00  (   4)   4.707E-03   2.642E-06  <  3563- 1|  10> [   0 -   0]
    40 1.200E+01 2.563E-01  (  -8)   4.567E-04   3.745E-06  <  3563- 1|   9> [   0 -   0]
    41 1.200E+01 4.437E+00  (   4)   4.685E-03   2.014E-06  <  3851- 1|  10> [   0 -   0]
    41 1.200E+01 2.485E-01  (  -8)   4.227E-04   1.133E-06  <  3563- 1|   9> [   0 -   0]
    42 1.200E+01 4.458E+00  (   4)   4.663E-03   2.413E-06  <  3851- 1|  10> [   0 -   0]
    42 1.300E+01 2.463E-01  (  -8)   4.919E-04   1.507E-05  <  3563- 1|  10> [   0 -   0]
    43 1.300E+01 4.471E+00  (   4)   4.657E-03   2.424E-06  <  3851- 1|  10> [   0 -   0]
    43 1.300E+01 2.469E-01  (  -8)   4.158E-04   1.254E-06  <  4097- 1|  10> [   0 -   0]
    44 1.300E+01 4.493E+00  (   4)   4.645E-03   3.618E-06  <  3851- 1|  10> [   0 -   0]
    44 1.300E+01 2.480E-01  (  -8)   4.623E-04   1.438E-05  <  4097- 1|  10> [   0 -   0]
    45 1.300E+01 4.506E+00  (   4)   4.643E-03   1.306E-06  <  3851- 1|  10> [   0 -   0]
    45 1.300E+01 2.525E-01  (  -8)   4.127E-04   1.008E-06  <  2577- 1|  10> [   0 -   0]
    46 1.300E+01 4.531E+00  (   4)   4.630E-03   2.660E-06  <  4317- 1|  11> [   0 -   0]
    46 1.400E+01 2.500E-01  (  -8)   4.261E-04   3.490E-06  <  2577- 1|  10> [   0 -   0]
    47 1.400E+01 4.538E+00  (   4)   4.622E-03   1.919E-06  <  4317- 1|  11> [   0 -   0]
    47 1.400E+01 2.519E-01  (  -8)   4.305E-04   5.902E-06  <  2577- 1|  10> [   0 -   0]
    48 1.400E+01 4.551E+00  (   4)   4.615E-03   1.831E-06  <  4317- 1|  11> [   0 -   0]
    48 1.400E+01 2.544E-01  (  -8)   3.955E-04   6.558E-07  <  2577- 1|  10> [   0 -   0]
    49 1.400E+01 4.568E+00  (   4)   4.605E-03   2.251E-06  <  4317- 1|  11> [   0 -   0]
    49 1.400E+01 2.534E-01  (  -8)   6.340E-04   1.324E-04  <  2577- 1|  10> [   0 -   0]
    50 1.500E+01 4.718E+00  (   4)   4.657E-03   2.060E-06  <  4317- 1|  11> [   0 -   0]
    50 1.500E+01 2.830E-01  (  -7)   3.922E-04   1.836E-06  <  2633- 1|   9> [   0 -   0]
    51 1.500E+01 4.645E+00  (   4)   4.611E-03   2.290E-06  <  4317- 1|  11> [   0 -   0]
    51 1.500E+01 2.645E-01  (  -7)   4.435E-04   1.158E-05  <  4317- 1|  10> [   0 -   0]
    52 1.500E+01 4.611E+00  (   4)   4.599E-03   2.183E-06  <  4317- 1|  11> [   0 -   0]
    52 1.500E+01 2.588E-01  (  -8)   5.634E-04   1.081E-04  <  4317- 1|  11> [   0 -   0]
    53 1.500E+01 4.693E+00  (   4)   4.628E-03   2.043E-06  <  4317- 1|  11> [   0 -   0]
    53 1.600E+01 2.797E-01  (  -7)   3.765E-04   9.886E-07  <  4317- 1|  10> [   0 -   0]
    54 1.600E+01 4.613E+00  (   4)   4.582E-03   2.100E-06  <  4317- 1|  10> [   0 -   0]
    54 1.600E+01 2.575E-01  (  -8)   3.950E-04   3.012E-06  <  4317- 1|  11> [   0 -   0]
    55 1.600E+01 4.589E+00  (   4)   4.562E-03   1.918E-06  <  4317- 1|  10> [   0 -   0]
    55 1.600E+01 2.529E-01  (  -8)   5.699E-04   5.565E-05  <  4317- 1|  11> [   0 -   0]
    56 1.600E+01 4.595E+00  (   4)   4.542E-03   1.852E-06  <  2801- 1|  10> [   0 -   0]
    56 1.600E+01 2.550E-01  (  -8)   3.766E-04   9.200E-07  <  4317- 1|  11> [   0 -   0]
    57 1.700E+01 4.589E+00  (   4)   4.534E-03   2.123E-06  <  2801- 1|  10> [   0 -   0]
    57 1.700E+01 2.513E-01  (  -8)   3.890E-04   3.630E-06  <  2396- 1|  11> [   0 -   0]
    58 1.700E+01 4.577E+00  (   4)   4.526E-03   1.802E-06  <  2801- 1|  10> [   0 -   0]
    58 1.700E+01 2.500E-01  (  -8)   4.188E-04   1.394E-05  <  2396- 1|  11> [   0 -   0]
    59 1.700E+01 4.569E+00  (   4)   4.533E-03   2.112E-06  <  2868- 1|   9> [   0 -   0]
    59 1.700E+01 2.493E-01  (  -8)   3.679E-04   1.062E-06  <  2396- 1|  11> [   0 -   0]
    60 1.700E+01 4.567E+00  (   4)   4.524E-03   2.095E-06  <  2852- 1|   9> [   0 -   0]
    60 1.800E+01 2.475E-01  (  -8)   5.582E-04   6.166E-05  <  2396- 1|  11> [   0 -   0]
    61 1.800E+01 4.579E+00  (   4)   4.576E-03   1.931E-06  <  2852- 1|   9> [   0 -   0]
    61 1.800E+01 2.466E-01  (  -8)   3.603E-04   9.606E-07  <  2396- 1|  11> [   0 -   0]
    62 1.800E+01 4.576E+00  (   4)   4.565E-03   2.119E-06  <  2852- 1|   9> [   0 -   0]
    62 1.800E+01 2.438E-01  (  -8)   4.936E-04   2.574E-05  <  2396- 1|  11> [   0 -   0]
    63 1.800E+01 4.568E+00  (   4)   4.540E-03   1.838E-06  <  2852- 1|   9> [   0 -   0]
    63 1.800E+01 2.467E-01  (  -8)   3.585E-04   9.865E-07  <  2396- 1|  11> [   0 -   0]
    64 1.800E+01 4.571E+00  (   4)   4.533E-03   2.012E-06  <  3599- 1|   9> [   0 -   0]
    64 1.900E+01 2.452E-01  (  -8)   4.578E-04   3.464E-05  <  2396- 1|  10> [   0 -   0]
    65 1.900E+01 4.567E+00  (   4)   4.531E-03   1.808E-06  <  3599- 1|  10> [   0 -   0]
    65 1.900E+01 2.470E-01  (  -8)   3.533E-04   9.683E-07  <  2396- 1|  10> [   0 -   0]
    66 1.900E+01 4.571E+00  (   4)   4.527E-03   1.903E-06  <  3599- 1|  10> [   0 -   0]
    66 1.900E+01 2.467E-01  (  -8)   3.711E-04   4.566E-06  <  2396- 1|  10> [   0 -   0]
    67 1.900E+01 4.571E+00  (   4)   4.521E-03   1.106E-06  <  3599- 1|  10> [   0 -   0]
    67 1.900E+01 2.478E-01  (  -8)   4.694E-04   3.191E-05  <  2396- 1|  10> [   0 -   0]
    68 2.000E+01 4.583E+00  (   4)   4.519E-03   1.885E-06  <  3599- 1|  10> [   0 -   0]
    68 2.000E+01 2.507E-01  (  -8)   3.538E-04   9.015E-07  <  2396- 1|  10> [   0 -   0]
    69 2.000E+01 4.582E+00  (   4)   4.503E-03   1.859E-06  <  3599- 1|  10> [   0 -   0]
    69 2.000E+01 2.487E-01  (  -8)   3.617E-04   1.921E-06  <  2396- 1|  10> [   0 -   0]
    70 2.000E+01 4.583E+00  (   4)   4.491E-03   1.778E-06  <  3599- 1|  10> [   0 -   0]
    70 2.000E+01 2.487E-01  (  -8)   4.392E-04   2.049E-05  <  2633- 1|  10> [   0 -   0]
    71 2.000E+01 4.578E+00  (   4)   4.473E-03   1.111E-06  <  3599- 1|  10> [   0 -   0]
    71 2.100E+01 2.491E-01  (  -8)   3.539E-04   9.373E-07  <  2633- 1|  10> [   0 -   0]
    72 2.100E+01 4.582E+00  (   4)   4.478E-03   2.043E-06  <  3599- 1|  10> [   0 -   0]
    72 2.100E+01 2.492E-01  (  -8)   3.534E-04   1.912E-06  <  2633- 1|  10> [   0 -   0]
    73 2.100E+01 4.579E+00  (   4)   4.480E-03   1.049E-06  <  4115- 1|   9> [   0 -   0]
    73 2.100E+01 2.481E-01  (  -8)   3.635E-04   3.635E-06  <  2633- 1|  10> [   0 -   0]
    74 2.100E+01 4.576E+00  (   4)   4.486E-03   1.071E-06  <  4115- 1|   9> [   0 -   0]
    74 2.100E+01 2.479E-01  (  -8)   3.492E-04   9.598E-07  <  2633- 1|  10> [   0 -   0]
    75 2.200E+01 4.576E+00  (   4)   4.488E-03   2.171E-06  <  4115- 1|  10> [   0 -   0]
    75 2.200E+01 2.475E-01  (  -8)   4.688E-04   2.686E-05  <  2633- 1|  10> [   0 -   0]
    76 2.200E+01 4.562E+00  (   4)   4.524E-03   1.075E-06  <  4115- 1|  10> [   0 -   0]
    76 2.200E+01 2.478E-01  (  -8)   3.501E-04   9.137E-07  <  2633- 1|  10> [   0 -   0]
    77 2.200E+01 4.558E+00  (   4)   4.521E-03   1.298E-06  <  4115- 1|   9> [   0 -   0]
    77 2.200E+01 2.476E-01  (  -8)   3.622E-04   2.203E-06  <  2633- 1|  10> [   0 -   0]
    78 2.200E+01 4.547E+00  (   4)   4.525E-03   1.785E-06  <  4115- 1|   9> [   0 -   0]
    78 2.300E+01 2.488E-01  (  -8)   9.750E-04   1.165E-03  <  2633- 1|  10> [   0 -   0]
    79 2.300E+01 4.858E+00  (   4)   4.720E-03   1.738E-06  <  4115- 1|   9> [   0 -   0]
    79 2.300E+01 3.128E-01  (  -7)   3.509E-04   6.198E-07  <  2268- 1|   9> [   0 -   0]
    80 2.300E+01 4.675E+00  (   4)   4.631E-03   1.823E-06  <  4115- 1|   9> [   0 -   0]
    80 2.300E+01 2.694E-01  (  -7)   8.206E-04   4.097E-04  <  2633- 1|   9> [   0 -   0]
    81 2.300E+01 5.528E+00  (   5)   4.821E-03   1.154E-06  <  2284- 1|   9> [   0 -   0]
    81 2.300E+01 4.274E-01  (  -5)   4.139E-04   5.449E-07  <  2284- 1|   9> [   0 -   0]
    82 2.400E+01 4.807E+00  (   4)   4.636E-03   2.083E-06  <  4115- 1|   9> [   0 -   0]
    82 2.400E+01 3.104E-01  (  -7)   5.115E-04   5.820E-05  <  2284- 1|   9> [   0 -   0]
    83 2.400E+01 4.635E+00  (   4)   4.562E-03   1.194E-06  <  4115- 1|   9> [   0 -   0]
    83 2.400E+01 2.824E-01  (  -7)   3.566E-04   1.065E-06  <  3522- 1|   9> [   0 -   0]
    84 2.400E+01 4.555E+00  (   4)   4.525E-03   2.049E-06  <  2405- 1|   9> [   0 -   0]
    84 2.400E+01 2.572E-01  (  -8)   5.240E-04   6.999E-05  <  3522- 1|  10> [   0 -   0]
    85 2.400E+01 4.686E+00  (   4)   4.581E-03   1.170E-06  <  4317- 1|   9> [   0 -   0]
    85 2.500E+01 2.953E-01  (  -7)   3.532E-04   5.235E-07  <  2268- 1|  10> [   0 -   0]
    86 2.500E+01 4.578E+00  (   4)   4.528E-03   2.030E-06  <  4317- 1|   9> [   0 -   0]
    86 2.500E+01 2.594E-01  (  -8)   3.634E-04   2.131E-06  <  3522- 1|  10> [   0 -   0]
    87 2.500E+01 4.548E+00  (   4)   4.515E-03   1.735E-06  <  4317- 1|   9> [   0 -   0]
    87 2.500E+01 2.551E-01  (  -8)   4.807E-04   2.970E-05  <  3522- 1|  10> [   0 -   0]
    88 2.500E+01 4.548E+00  (   4)   4.514E-03   1.759E-06  <  4317- 1|   9> [   0 -   0]
    88 2.500E+01 2.515E-01  (  -8)   3.525E-04   6.168E-07  <  3599- 1|  10> [   0 -   0]
    89 2.500E+01 4.546E+00  (   4)   4.499E-03   2.042E-06  <  2376- 1|   9> [   0 -   0]
    89 2.600E+01 2.487E-01  (  -8)   4.572E-04   2.241E-05  <  3599- 1|  10> [   0 -   0]
    90 2.600E+01 4.539E+00  (   4)   4.506E-03   1.089E-06  <  2376- 1|   9> [   0 -   0]
    90 2.600E+01 2.479E-01  (  -8)   3.650E-04   9.620E-07  <  3599- 1|  10> [   0 -   0]
    91 2.600E+01 4.538E+00  (   4)   4.490E-03   2.145E-06  <  2376- 1|   9> [   0 -   0]
    91 2.600E+01 2.476E-01  (  -8)   3.610E-04   1.130E-06  <  3599- 1|  10> [   0 -   0]
    92 2.600E+01 4.537E+00  (   4)   4.479E-03   1.864E-06  <  2376- 1|   9> [   0 -   0]
    92 2.600E+01 2.461E-01  (  -8)   3.618E-04   1.208E-06  <  3599- 1|  10> [   0 -   0]
    93 2.700E+01 4.538E+00  (   4)   4.471E-03   1.897E-06  <  2790- 1|  10> [   0 -   0]
    93 2.700E+01 2.464E-01  (  -8)   3.616E-04   1.257E-06  <  3599- 1|  10> [   0 -   0]
    94 2.700E+01 4.538E+00  (   4)   4.465E-03   1.919E-06  <  2790- 1|  10> [   0 -   0]
    94 2.700E+01 2.462E-01  (  -8)   3.620E-04   1.303E-06  <  3599- 1|   9> [   0 -   0]
    95 2.700E+01 4.536E+00  (   4)   4.460E-03   1.965E-06  <  2790- 1|  10> [   0 -   0]
    95 2.700E+01 2.467E-01  (  -8)   8.489E-04   1.738E-04  <  2790- 1|   9> [   0 -   0]
    96 2.700E+01 4.751E+00  (   4)   4.752E-03   1.113E-06  <  2790- 1|   9> [   0 -   0]
    96 2.800E+01 2.825E-01  (  -7)   3.757E-04   5.656E-07  <  2329- 1|  10> [   0 -   0]
    97 2.800E+01 4.605E+00  (   4)   4.682E-03   2.753E-06  <  2790- 1|   9> [   0 -   0]
    97 2.800E+01 2.649E-01  (  -7)   3.683E-04   8.864E-07  <  2270- 1|  10> [   0 -   0]
    98 2.800E+01 4.571E+00  (   4)   4.513E-03   1.863E-04  <  2790- 1|   9> [   0 -   0]
    98 2.800E+01 2.650E-01  (  -7)   3.989E-04   7.388E-07  <  2790- 1|  10> [   0 -   0]
    99 2.800E+01 4.572E+00  (   4)   4.535E-03   2.286E-06  <  2792- 1|   9> [   0 -   0]
    99 2.800E+01 2.681E-01  (  -7)   3.664E-04   8.463E-07  <  2270- 1|  10> [   0 -   0]
   100 2.900E+01 4.523E+00  (   4)   4.476E-03   2.549E-06  <  2792- 1|   9> [   0 -   0]
   100 2.900E+01 2.512E-01  (  -8)   3.650E-04   9.247E-07  <  2790- 1|  10> [   0 -   0]
   101 2.900E+01 4.497E+00  (   4)   4.396E-03   3.598E-05  <  2348- 1|   9> [   0 -   0]
   101 2.900E+01 2.556E-01  (  -8)   3.783E-04   7.423E-07  <  2790- 1|  10> [   0 -   0]
   102 2.900E+01 4.495E+00  (   4)   4.387E-03   2.480E-06  <  2348- 1|   9> [   0 -   0]
   102 2.900E+01 2.549E-01  (  -8)   3.731E-04   8.854E-07  <  2790- 1|  10> [   0 -   0]
   103 2.900E+01 4.473E+00  (   4)   4.376E-03   9.158E-06  <  2348- 1|   9> [   0 -   0]
   103 3.000E+01 2.541E-01  (  -8)   3.747E-04   7.383E-07  <  2790- 1|  10> [   0 -   0]
   104 3.000E+01 4.449E+00  (   4)   4.364E-03   1.167E-06  <  2348- 1|  10> [   0 -   0]
   104 3.000E+01 2.543E-01  (  -8)   3.801E-04   7.054E-07  <  2790- 1|  10> [   0 -   0]
   105 3.000E+01 4.433E+00  (   4)   4.344E-03   2.408E-06  <  2348- 1|  10> [   0 -   0]
   105 3.000E+01 2.514E-01  (  -8)   3.741E-04   9.447E-07  <  2790- 1|  10> [   0 -   0]
